Year (year),State Code (state_code),State Name (state_name),District Code (district_code),District Name (district_name),Block Code (block_code),Block Name (block_name),Gram Panchayat Code (gp_code),Gram Panchayat Name (gp_name),Village Code (village_code),Village Name (village_name),Total Households (tot_hh),Farm Activity Households (farm_activity_hhs),Non-Farm Activity Households (non_farm_activity_hhs),Government Seed Centres Available (govt_seed_centres),Watershed Development Projects Available (watershed_dev_projects),Community Rainwater Harvesting Systems Available (community_rainwater_harvesting),Farmer Collectives Available (farmers_collectives),Food Grain Warehouses Available (food_grain_warehouses),Primary Processing Facilities Available (primary_processing_facilities),Custom Hiring Centres Available (custom_hiring_centres)
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173753","Mangulhira","541571","Mangulhira",102,35,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173753","Mangulhira","541572","Thippa",120,25,62,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173753","Mangulhira","541573","Umarvihira",105,65,35,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173766","Sagonda","541619","Sangoda",229,100,100,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173766","Sagonda","541620","Karwahi",106,25,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173766","Sagonda","909162","Vihirgoan",55,25,10,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173762","Pimpalgaon","541646","Pipalgaon",305,15,20,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173771","Talodhi","541607","Khairgaon(Rith)",135,42,35,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173771","Talodhi","541640","Talodhi",263,38,27,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173772","Thutra","541659","Thutra",343,25,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173772","Thutra","909155","Gopalpur",66,25,28,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173730","Bhoyegaon","909164","Geevra Rith",10,9,1,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173750","Lakhamapur","541652","Lakhamapur",560,65,40,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173764","Pipari","541592","Pipri",253,10,10,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173738","Jewara","541559","Jewara (Kanhalgaon)",100,50,50,false,false,false,"PACS",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173738","Jewara","541584","Tulsi",96,35,25,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173738","Jewara","541585","Tambadi",110,15,15,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173738","Jewara","541627","Jewara (Bhoygaon)",95,25,35,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173778","Yergavhan","541580","Borgaon Kh.",156,25,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173778","Yergavhan","541582","Borgaon Bk.",70,25,15,false,false,false,"FPOs",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173778","Yergavhan","541617","Kargaon Bk.",100,25,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173778","Yergavhan","541618","Yergavhan",120,50,5,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173741","Kawathada","541637","Kawathala",404,250,154,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173741","Kawathada","541639","Koradi",65,35,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173749","Kukudsat","541645","Dhunki",121,35,30,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173749","Kukudsat","541653","Karawa",75,35,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173749","Kukudsat","541654","Kukadsath",166,80,20,false,false,true,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173775","Wanoja","541593","Zoting",5,0,5,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173775","Wanoja","541594","Wanoja",212,80,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173751","Loni","541601","Loni",257,35,35,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173760","Pardi","541556","Mehandi",60,25,25,false,false,false,"FPOs",false,true,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173760","Pardi","541557","Pardi",302,45,58,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173732","Chani Bk","541558","Akola",122,35,25,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173732","Chani Bk","541565","Chanai Bk.",224,120,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173732","Chani Bk","541577","Chanai Kh.",95,35,29,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173732","Chani Bk","909166","Bhoiguda",68,23,19,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173725","Awalpur","541661","Awalpur (Ct)",1221,500,350,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173725","Awalpur","909169","Kolhapur",102,25,26,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173731","Bibi","541647","Asan Bk.",62,50,10,false,false,false,"FPOs",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173731","Bibi","541651","Bibi",662,250,300,false,true,true,"Both",false,true,true
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173731","Bibi","541655","Dhamangaon",129,70,30,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173748","Kothoda Bk","541555","Kothoda Bk.",286,201,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173755","Nandgaon","541628","Jaitapur",125,75,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173755","Nandgaon","541630","Nandgaon",278,25,25,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173742","Khairgaon","541563","Kukalbodi",41,25,16,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173742","Khairgaon","541578","Khairgaon (Korpana)",162,100,60,false,true,true,"No",false,true,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173742","Khairgaon","541579","Hatloni",118,50,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173742","Khairgaon","909187","Bharkigude (Rith)",65,25,15,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173728","Belgaon","541581","Kerambodi",25,10,3,false,false,false,"FPOs",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173728","Belgaon","541614","Chincholi",53,35,10,false,false,true,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173728","Belgaon","541615","Belgaon",56,30,15,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173728","Belgaon","909158","Kolamguda",35,15,5,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173728","Belgaon","909159","Pakalsira",50,25,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173763","Piparda","541562","Kusal",137,35,20,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173763","Piparda","541605","Dahegaon",95,35,35,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173763","Piparda","541616","Piparda",162,42,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173744","Khirdi","541650","Khirdi",209,100,53,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173744","Khirdi","541657","Zulbardi",60,40,20,false,false,true,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173744","Khirdi","541658","Injapur",252,160,40,false,false,false,"No",false,true,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173744","Khirdi","909157","Nijamgondi",7,6,1,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173736","Gadegaon Virur","541621","Sonurli",95,25,35,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173736","Gadegaon Virur","541622","Borgaon",98,35,25,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173736","Gadegaon Virur","541633","Gadegaon",166,100,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173736","Gadegaon Virur","541635","Kavithgaon(Rith)",89,25,25,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173736","Gadegaon Virur","541636","Khairgaon(Gadegaon)",128,35,25,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173740","Katalbodi","541561","Katlabodi",174,100,74,true,false,false,"No",true,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173740","Katalbodi","541603","Dhoptala(Seraj)",150,35,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173740","Katalbodi","909161","Dhotala",150,35,25,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173726","Antargaon Bk.","541596","Antargaon Bk.",434,250,150,false,false,false,"FPOs",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173758","Nimni","541644","Nimani",201,35,35,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4363","Rajura","173920","Arvi","541775","Arvi",378,322,56,false,false,true,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173773","Uparwahi","541660","Upparwahi",700,100,600,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173777","Virur Gadegaon","541629","Virur(Gadegaon)",43,19,19,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173737","Hirapur","541634","Hirapur(Songoda)",230,50,50,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173745","Kodshi Kd.","541588","Kodsi Kh.",203,10,53,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173743","Kanhalgaon","541564","Kanhalgaon",342,250,92,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173743","Kanhalgaon","541574","Jamuldhara(Kanhalgaon)",100,35,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173769","Sheraj Bk.","541590","Heti",157,100,57,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173769","Sheraj Bk.","541591","Sheraj Bk",137,25,25,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173776","Wansadi","541608","Wansadi",450,50,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173776","Wansadi","541610","Devghat Rith",195,95,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173774","Wadgaon","541656","Wadgaon",397,10,10,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173774","Wadgaon","909156","Rampur",165,25,25,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173734","Durgadi","541569","Durgadi",208,100,50,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173734","Durgadi","541570","Shivapur",89,35,25,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173739","Kadholi Kh.","541597","Kadholi Kh.",350,280,50,false,false,false,"FPOs",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173739","Kadholi Kh.","541598","Bori Navegaon",128,35,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173739","Kadholi Kh.","541649","Asan Kh.",104,25,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173739","Kadholi Kh.","909163","Maykalpur",125,35,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173729","Bharosa","541623","Erai",77,48,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173729","Bharosa","541624","Tamsi",86,50,35,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173729","Bharosa","541625","Bharosa",140,103,35,false,true,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173729","Bharosa","541631","Ekodi",78,45,31,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173757","Naranda","541595","Shivnaranda",95,35,25,false,false,false,"FPOs",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173757","Naranda","541599","Chich Navegaon",68,15,25,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173757","Naranda","541600","Naranda",641,125,59,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173752","Mandwa","541566","Chopan",112,35,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173752","Mandwa","541575","Tangala",85,25,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173752","Mandwa","541583","Mandawa",332,95,68,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173746","Kodshi Bk","541586","Kodsi Bk.",238,150,28,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173746","Kodshi Bk","541587","Gandhinagar",196,52,53,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173770","Sonurli","541606","Sonurli (Wansadi)",473,125,105,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173770","Sonurli","541613","Chichkhod",50,25,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173754","Matha","541602","Matha",375,200,75,false,false,false,"FPOs",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173754","Matha","541604","Ganeshmod Rith",4,2,2,false,false,false,"No",false,false,false
"2020","27","Maharashtra","473","Chandrapur","4359","Korpana","173765","Rupapeth","541567","Khadki (Rupapeth)",160,53,25,false,false,false,"Both",false,false,false
