Year (year),State Code (state_code),State Name (state_name),District Code (district_code),District Name (district_name),Block Code (block_code),Block Name (block_name),Gram Panchayat Code (gp_code),Gram Panchayat Name (gp_name),Village Code (village_code),Village Name (village_name),Kutcha Wall & Roof Households (hh_kutcha_wall_roof),Kutcha Wall & Roof Households (%) (perct_hh_kutcha_wall_roof),PMAY Houses (pmay_house),PMAY Permanent Waitlist (pmay_permanent_wait_list),State Housing Scheme Houses (any_state_housing_scheme),State Housing Scheme Permanent Waitlist (any_state_housing_permanent_wait_list)
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183090","Gosarane","549870","Barde",60,42.86,35,25,15,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183095","Juni Bej","549917","Bej",40,9.5,6,33,22,22
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183089","Golakhal","549814","Golakhal",265,58.11,75,6,55,274
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","245153","Punadnagar","549784","Punad Nagar",68,11.07,23,54,6,56
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","245153","Punadnagar","549786","Umbardhe",23,56.1,14,19,2,8
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183080","Dahyane Digar","549835","Dahyane Digar",65,24.81,53,54,24,17
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183147","Visapur","549841","Bijore",68,33.33,14,56,2,3
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183147","Visapur","549842","Visapur",24,11.27,12,26,3,35
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183147","Visapur","549843","Chacher",32,25.4,14,35,2,25
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183122","Narul","549926","Kanherwadi",65,56.52,56,25,2,48
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183122","Narul","549929","Narul",210,53.03,168,68,2,5
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183088","Gobapur","549908","Gobapur",125,53.19,34,55,2,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183088","Gobapur","549924","Pimpripale",40,23.12,21,22,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183088","Gobapur","909116","Markad Pimpri",40,24.24,21,15,6,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","245151","Shingashi","549819","Shingashi",75,25.95,0,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183145","Verule","549802","Ambapur",4,2.78,10,15,2,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183145","Verule","549803","Verule",4,2.88,10,12,15,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183102","Kathare Diger","549788","Kathare Digar",5,2.49,12,15,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183102","Kathare Diger","549789","Pratap Nagar",2,0.91,3,15,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183085","Deovalivani","549900","Devaliwani",45,15.2,109,102,63,23
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183133","Ravalji","549856","Ravalji",50,15.82,112,155,2,3
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183111","Lingama","549861","Lingame",55,19.93,11,64,2,56
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183111","Lingama","549862","Amdar",68,38.42,14,56,2,23
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183092","Jaidar","549792","Jaidar",90,27.44,0,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183092","Jaidar","549795","Punegaon",110,60.44,0,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183104","Khadakvan","549815","Warkhede",4,2.13,15,20,20,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183104","Khadakvan","549817","Khadakwan",1,0.6,35,150,5,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183128","Pale (Bk)","549874","Pale Bk.",25,5,107,107,0,107
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183071","Bagadu","549935","Bagadu",76,28.36,5,65,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183140","Sule","549793","Sule",82,37.27,10,26,26,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183140","Sule","549794","Lakhani",90,44.78,35,150,28,28
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183126","Ojhar","549890","Ambika Ozar (N.V.)",90,56.25,6,65,2,32
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183126","Ojhar","549891","Ozar",81,57.86,68,2,24,23
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183087","Ganore","549837","Hundyamokh",0,0,0,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183087","Ganore","549838","Ganore",507,71.41,132,0,52,710
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183100","Kanashi (K)","549812","Gangapur",2,1.89,20,10,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183100","Kanashi (K)","549813","Kanashi",250,34.97,39,543,15,12
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183079","Chankapur","549867","Chankapur",256,83.12,25,115,3,1
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183076","Bhusani","549912","Jirwade Otur",5,10,20,5,2,3
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183076","Bhusani","549921","Bhusani",51,22.77,40,49,1,2
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183097","Kalmathe (Pa)","549875","Kalamthe",40,30.77,20,20,2,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183097","Kalmathe (Pa)","549877","Dahyanepale",15,12,25,15,2,5
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183115","Mulanevani","549930","Mulane(Wani)",15,4.57,5,3,6,1
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183125","Otur","549928","Otur",150,25.42,35,45,25,21
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183129","Pale (Kd)","549873","Pale Kh.",16,3.27,2,3,2,1
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183070","Bapkheda","549798","Dhanoli",86,50.89,64,66,19,10
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183070","Bapkheda","549799","Babkhede",136,87.18,0,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183070","Bapkheda","549800","Kumsadi",75,50.68,22,20,2,2
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183070","Bapkheda","549825","Jirwade (Hatgad)",28,24.35,0,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183070","Bapkheda","549826","Shepupada",54,48.65,0,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183131","Pilkos","909117","Pilkos",60,37.74,50,30,30,30
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183118","Mokbhangi","549847","Mokbhanagi",264,100,72,120,2,47
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","245149","Gopalkhadi","549807","Balapur",70,71.43,18,0,0,70
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","245149","Gopalkhadi","549808","Gopalkhadi",90,50.85,87,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","245149","Gopalkhadi","909121","Jamlepale",60,64.52,10,45,55,8
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183142","Vadale (Ha)","549863","Wadale(Hatgad)",100,78.74,2,15,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183142","Vadale (Ha)","549883","Devali Karhad",180,60.61,15,14,12,1
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183144","Wadi (Bk)","549860","Eklahare",163,56.21,12,68,2,5
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183144","Wadi (Bk)","549871","Asoli",30,63.83,10,25,1,32
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183144","Wadi (Bk)","549872","Wadi Bk.",96,70.07,19,36,28,36
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183127","Palasdar","549887","Palasdar",110,79.14,1,1,1,1
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183127","Palasdar","549888","Mohpada (N.V.)",136,75.56,1,1,1,1
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183091","Hingave","549809","Hingave",50,20,70,15,50,15
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183091","Hingave","549810","Dhekale",130,74.29,45,5,25,5
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183069","Athambe","549909","Athambe",160,62.02,40,30,20,2
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183069","Athambe","549923","Sadadvihir",68,79.07,20,15,2,3
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183137","Savakipale","549876","Vithewadipale",3,3.3,7,12,5,15
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183137","Savakipale","549896","Savakipale",91,54.49,3,7,76,8
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183074","Bhaitane (D)","549831","Bhutane",10,9.01,10,2,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183074","Bhaitane (D)","549832","Sheri Digar",50,54.35,30,40,10,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183136","Sarledigar","549866","Sarale Digar",20,8.16,9,7,5,9
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183121","Nanduri","549904","Nanduri",121,36.67,5,127,5,2
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183124","Nivane","549919","Niwane",348,38.84,0,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183124","Nivane","549920","Dahyane (Otur)",45,21.33,0,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","245150","Khirad","549884","Khirad",90,40.18,90,90,90,90
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183141","Tatani","549824","Daregaon Hatgad",3,3.16,0,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183141","Tatani","549827","Shrungarwadi",41,73.21,1,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183141","Tatani","549828","Tatani",30,22.39,0,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183134","Sakore","549910","Sakore",7,3.14,12,45,2,5
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183134","Sakore","549911","Sakorepada (N.V.)",42,18.42,56,26,1,15
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183138","Shirasmani","549922","Shirasamani",60,12.2,12,15,6,10
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183096","Kakane","549846","Kakane",115,37.83,89,45,65,23
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183082","Darebhangi","549839","Dhaner Digar",121,65.76,19,5,5,5
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183082","Darebhangi","549840","Dare Bhanagi",152,79.58,91,22,8,6
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","245152","Supale Digar","549787","Supale Digar",50,20.33,15,10,17,20
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183101","Karambhel (K)","549816","Karambhel Kanashi",61,34.66,20,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183101","Karambhel (K)","549818","Karambhel Hatgad",46,56.1,0,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183123","Navi Bej","549916","Navi Bej",250,52.41,150,100,100,50
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","245154","Bhandane Ha","549801","Bhandane (Hatgad)",80,54.42,40,15,12,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","245154","Bhandane Ha","549805","Shiv-Bhandane",70,86.42,35,10,11,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183077","Bilwadi","549902","Bilwadi",156,63.67,4,120,1,2
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183083","Desarane","549848","Desrane",70,17.99,70,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183107","Koswan","549790","Koswan",44,11.11,86,40,50,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183086","Dharde Diger","549851","Padgan (N.V.)",20,14.29,46,2,38,6
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183086","Dharde Diger","549852","Dharde Digar",20,15.87,86,23,2,6
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183086","Dharde Diger","549853","Pimple Kh.",30,25,68,54,1,14
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183086","Dharde Diger","549854","Mohobari",15,11.03,55,48,2,36
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183072","Bhadwan","549844","Bhadvan",3,2.46,0,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183072","Bhadwan","549845","Gangavan",60,96.77,12,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183139","Sukapur","549885","Sukapur Hatgad",64,41.56,5,2,1,2
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183139","Sukapur","549886","Wadpada (N.V.)",78,49.68,25,68,2,2
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183093","Jaipur","549868","Jaipur",104,59.43,15,98,2,1
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183132","Pimpale (Bk)","549833","Pimple Bk.",164,62.12,25,50,34,1
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183132","Pimpale (Bk)","549834","Savarpada (N.V.)",100,52.63,0,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183105","Kharde Diger","549785","Kharde Digar",434,92.74,100,100,20,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183084","Desgaon","549864","Bendipada (N.V.)",50,19.84,2,3,1,1
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183084","Desgaon","549865","Desgaon",35,23.03,2,1,2,2
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183078","Bordaivat","549889","Bordaivat",284,83.53,64,220,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183146","Virshet","549796","Virshet",3,2.36,98,111,5,23
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183146","Virshet","549797","Chaphapada",52,86.67,20,25,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183146","Virshet","909119","Manglidar",2,3.64,20,10,5,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183068","Abhona","549878","Abhona",250,16.6,50,50,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183119","Nakoda","549859","Nakode",56,34.15,21,67,5,4
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183106","Khedgaon","549857","Khedgaon",35,20.47,1,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183117","Mohmukh","549880","Mohamukh",25,14.79,7,80,15,5
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183117","Mohmukh","549892","Amburdi Kh.",20,33.9,16,18,21,2
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183117","Mohmukh","549893","Amburdi Bk.",25,30.49,25,75,35,10
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183117","Mohmukh","549898","Jamshet",3,2.13,1,1,1,2
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183117","Mohmukh","549899","Chinchore",3,2.26,1,1,1,1
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183094","Jamale Vani","549901","Jamale(Wani)",135,38.14,6,6,1,2
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183143","Vadalevani","549931","Wadale[Wani]",3,1.73,21,12,5,5
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183135","Saptashrungi Gad","549906","Saptashrungagad",168,33.2,15,156,2,21
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183109","Kundane (K)","549895","Vanjari",12,9.02,0,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183109","Kundane (K)","549897","Kundane {Kanashi}",75,43.1,1,6,2,1
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183114","Mehedar","549932","Mehadar",63,48.84,56,24,62,58
"2020","27","Maharashtra","492","Ratnagiri","4541","Dapoli","187601","Bhopan","564930","Sahilnagar",0,0,0,0,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183114","Mehedar","549933","Machidhodap",1,5.88,5,6,10,5
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183081","Dalwat","549822","Dalwat",245,64.47,165,154,68,65
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183110","Kundane (O)","549927","Kurdane (Otur)",106,28.65,6,96,4,1
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","245148","Tirhal (Kh)","549881","Tirhal Kh.",66,37.29,1,1,1,1
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","245148","Tirhal (Kh)","549882","Tirhal Bk.",41,38.68,2,1,1,1
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183116","Mohandari","549903","Mohandari",137,57.81,137,5,7,4
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183116","Mohandari","549905","Daregaonwani",136,72.34,20,35,20,2
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183116","Mohandari","549907","Katalgaon",70,46.05,3,2,2,3
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183113","Manur","549914","Manur",164,17.3,156,148,200,68
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183103","Khadki","549791","Khadaki",130,59.63,121,12,7,5
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183112","Malgaon (Kh)","549829","Malagaon Bk.",85,51.52,3,2,0,0
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183112","Malgaon (Kh)","549830","Sidharthanagar",200,94.34,2,1,1,1
"2020","27","Maharashtra","487","Nashik","4484","Kalwan","183112","Malgaon (Kh)","549836","Malagaon Kh.",120,63.83,2,2,2,2
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187743","Sural","565415","Sural",5,1.25,1,25,13,13
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187720","Malan","565403","Malan",104,13.92,1,0,36,36
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187723","Narvan","565437","Naravan",80,13.22,15,55,10,0
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187723","Narvan","565438","Muslondi",12,10.53,8,4,0,0
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187723","Narvan","565443","Rohile",0,0,0,0,0,0
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187740","Sakhari Trishul","565357","Sakhari Trishul",65,47.1,1,67,1,67
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187740","Sakhari Trishul","565358","Mohlawadi Mhaskarwadi Tr.Sakhari T",68,42.24,3,58,1,62
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","237161","Kosambwadi","565472","Bhatgaon Tisang",62,26.05,7,130,0,0
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187697","Ambere Khurd","565464","Ambere Kh.",60,27.78,12,60,5,5
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187750","Visapur","565382","Visapur",0,0,0,0,0,0
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187725","Pabhare","565423","Pabhare Kh.",30,19.35,0,0,0,0
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187725","Pabhare","565424","Pabhare",65,14.07,0,65,0,0
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187729","Palpene","565367","Kumbharwadi Tarf Palpene",60,16.62,2,8,8,8
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187729","Palpene","565372","Talyachiwadi Tarf Palpene",0,0,2,5,1,0
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187729","Palpene","565376","Palpene",0,0,5,15,11,11
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187735","Pimpar","565429","Pimper",15,6.2,0,147,2,147
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187735","Pimpar","565430","Pimpar Kh.",18,9.05,0,149,0,0
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187747","Varveli","565396","Warweli",10,2,0,25,12,25
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187731","Pangari T.Haveli","565381","Pangari Tarf Haveli",0,0,0,0,0,0
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187717","Kudali","565452","Matalwadi",20,7.33,196,196,0,196
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187717","Kudali","565460","Bandarwadi",15,4.13,100,100,0,100
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","187717","Kudali","565463","Kudli",10,5.65,60,60,17,60
"2020","27","Maharashtra","492","Ratnagiri","4542","Guhagar","237163","Pangari T.Velamb","565416","Pangari Tarf Welamb",15,5.84,0,15,7,58
